Created as New Dataset;
cm-1;%T
904,00;79,89
902,00;80,21
900,00;80,54
898,00;80,88
896,00;81,21
894,00;81,56
892,00;81,91
890,00;82,26
888,00;82,61
886,00;82,97
884,00;83,33
882,00;83,69
880,00;84,05
878,00;84,41
876,00;84,76
874,00;85,12
872,00;85,46
870,00;85,81
868,00;86,14
866,00;86,46
864,00;86,76
862,00;87,06
860,00;87,33
858,00;87,59
856,00;87,83
854,00;88,04
852,00;88,24
850,00;88,41
848,00;88,56
846,00;88,68
844,00;88,78
842,00;88,86
840,00;88,91
838,00;88,93
836,00;88,92
834,00;88,89
832,00;88,83
830,00;88,75
828,00;88,65
826,00;88,52
824,00;88,38
822,00;88,22
820,00;88,05
818,00;87,88
816,00;87,69
814,00;87,51
812,00;87,33
810,00;87,16
808,00;86,99
806,00;86,83
804,00;86,68
802,00;86,55
800,00;86,42
798,00;86,31
796,00;86,22
794,00;86,14
792,00;86,07
790,00;86,02
788,00;85,99
786,00;85,97
784,00;85,96
782,00;85,98
780,00;86,00
778,00;86,04
776,00;86,10
774,00;86,16
772,00;86,23
770,00;86,31
768,00;86,40
766,00;86,49
764,00;86,58
762,00;86,68
760,00;86,77
758,00;86,87
756,00;86,96
754,00;87,04
752,00;87,13
750,00;87,21
748,00;87,28
746,00;87,35
744,00;87,42
742,00;87,48
740,00;87,53
738,00;87,58
736,00;87,62
734,00;87,66
732,00;87,69
730,00;87,72
728,00;87,74
726,00;87,76
724,00;87,77
722,00;87,77
720,00;87,78
718,00;87,77
716,00;87,77
714,00;87,77
712,00;87,76
710,00;87,75
708,00;87,74
706,00;87,74
704,00;87,73
702,00;87,72
700,00;87,71
698,00;87,71
696,00;87,70
694,00;87,70
692,00;87,70
690,00;87,70
688,00;87,70
686,00;87,71
684,00;87,73
682,00;87,75
680,00;87,77
678,00;87,81
676,00;87,85
674,00;87,89
672,00;87,94
670,00;88,00
668,00;88,07
666,00;88,13
664,00;88,20
662,00;88,27
660,00;88,34
658,00;88,41
656,00;88,48
654,00;88,55
652,00;88,61
650,00;88,67
648,00;88,73
646,00;88,79
644,00;88,84
642,00;88,89
640,00;88,93
638,00;88,97
636,00;89,01
634,00;89,04
632,00;89,07
630,00;89,08
628,00;89,10
626,00;89,10
624,00;89,10
622,00;89,08
620,00;89,07
618,00;89,04
616,00;89,01
614,00;88,98
612,00;88,94
610,00;88,88
608,00;88,82
606,00;88,75
604,00;88,68
602,00;88,60
600,00;88,52
